Region,Agreement_Type,Provider,Generation_Type,Generation_Capacity,PeriodCode,value,Date,temperature_2m_mean,wind_speed_10m_max,daylight_duration,snowfall_sum,temperature_2m_max,temperature_2m_min,precipitation_sum
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,14",KWH03,612.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,6,KWH03,944.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,84",KWH03,2650.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,94",KWH03,715.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,12",KWH03,707.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,95",KWH03,761.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,8",KWH03,767.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,36",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,3",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,77",KWH03,846.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"16,54",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,54",KWH03,681.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"14,85",KWH03,3238.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,88",KWH03,776.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,25",KWH03,763.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,51",KWH03,961.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,3",KWH03,694.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,8",KWH03,725.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,1",KWH03,786.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,3",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,88",KWH03,527.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,68",KWH03,3187.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,94",KWH03,764.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,75",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,666.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,88",KWH03,787.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH03,866.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,1",KWH03,815.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,86",KWH03,1115.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,9,KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,2",KWH03,689.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,86",KWH03,769.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,6",KWH03,551.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,9,KWH03,716.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,32",KWH03,800.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,8",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,8",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,4",KWH03,845.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,533.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,92",KWH03,794.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,03",KWH03,577.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,6",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,61",KWH03,701.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,6,KWH03,696.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,26",KWH03,685.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,5",KWH03,548.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,66",KWH03,867.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,86",KWH03,713.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,763.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,88",KWH03,741.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,8,KWH03,836.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,72",KWH03,697.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,617.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH03,1201.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,95",KWH03,700.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,99",KWH03,716.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,75",KWH03,586.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,72",KWH03,1725.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH03,740.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,92",KWH03,679.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,95",KWH03,806.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,9,KWH03,620.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,58",KWH03,548.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,10,KWH03,555.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,6,KWH03,843.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,36",KWH03,607.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,88",KWH03,1323.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,9,KWH03,900.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,735",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,22",KWH03,898.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,75",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,499.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,82",KWH03,710.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"12,09",KWH03,2571.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,01",KWH03,1041.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,37",KWH03,716.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,88",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,88",KWH03,639.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,656.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH03,695.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,75",KWH03,785.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,96",KWH03,694.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,4",KWH03,671.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,8,KWH03,291.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,02",KWH03,660.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,86",KWH03,638.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,28",KWH03,471.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,4",KWH03,504.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,49",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,88",KWH03,248.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,1",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,28",KWH03,807.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,02",KWH03,703.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,25",KWH03,694.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,8",KWH03,716.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,5",KWH03,433.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"13,83",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"11,84",KWH03,806.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"12,6",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,03",KWH03,701.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,07",KWH03,603.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,88",KWH03,632.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,88",KWH03,657.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,4",KWH03,589.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,76",KWH03,709.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,85",KWH03,1308.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,73",KWH03,620.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,7,KWH03,558.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,96",KWH03,565.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,88",KWH03,661.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,52",KWH03,798.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,52",KWH03,520.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,10,KWH03,428.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,9,KWH03,685.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,01",KWH03,710.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,5,KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,96",KWH03,671.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,18",KWH03,503.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,6",KWH03,467.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,95",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,5,KWH03,539.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,75",KWH03,619.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,05",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,8",KWH03,704.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,16",KWH03,757.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,05",KWH03,712.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,14",KWH03,717.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,86",KWH03,1299.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,75",KWH03,647.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,82",KWH03,553.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,770.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,89",KWH03,482.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,5",KWH03,632.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,58",KWH03,603.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,8",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,36",KWH03,610.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,27",KWH03,531.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,39",KWH03,720.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,4",KWH03,639.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,75",KWH03,719.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,75",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,13",KWH03,752.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,86",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,468.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,443.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,05",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,44",KWH03,683.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,26",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,79",KWH03,254.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,5,KWH03,497.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,710.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,44",KWH03,857.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,67",KWH03,464.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,92",KWH03,714.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,03",KWH03,808.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,05",KWH03,0.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,4",KWH03,416.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH03,217.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,94",KWH03,565.0,2023-01-01,7.007857,36.359997,46393.57,77.42,28.1075,-13.7425,362.1
